LIPID_ID,IL_SMILES,IL_head_id,IL_head_SMILES,Tail1_id,Tail1_SMILES,Tail2_id,Tail2_SMILES,Tail3_id,Tail3_SMILES,Tail4_id,Tail4_SMILES,Active_Site_Class,N_Tails,ARCHITECTURE,REACTION_TYP
LNPhub_3V00000284,CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)c1ncc2c(n1)CC1CCCC2N1CCC(=O)OCCCCCCCCC,M1432,Nc1ncc2c(n1)CC1CCCC2N1,O12,C=CC(=O)OCCCCCCCCCCCC,O12,C=CC(=O)OCCCCCCCCCCCC,O9,C=CC(=O)OCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000285,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1c(Cl)cc(N(CCC(=O)OCCCCCCCC)CCC(=O)OCCCCCCCC)cc1Cl,M1342,Nc1cc(Cl)c(N)c(Cl)c1,O8,C=CC(=O)OCCCCCCCC,O8,C=CC(=O)OCCCCCCCC,O11,C=CC(=O)OCCCCCCCCCCC,O11,C=CC(=O)OCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000286,CCCCCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCCCCCC)c1cccc(CCN(C)CCC(=O)OCCCCCCCCCCCCCCCCCCCC)c1,M1275,CNCCc1cccc(N)c1,O20,C=CC(=O)OCCCCCCCCCCCCCCCCCCCC,O22,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCCC,O22,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000287,CCCCCCCCCCCCCCCOC(=O)CCN(C)c1cnccc1N(CCC(=O)OCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCC,M1645,CNc1cnccc1N,O15,C=CC(=O)OCCCCCCCCCCCCCCC,O15,C=CC(=O)OCCCCCCCCCCCCCCC,O15,C=CC(=O)OCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000288,CCCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCCCC)Cc1ccccc1N(CCO)CCC(=O)OCCCCC,M1599,NCc1ccccc1NCCO,O20,C=CC(=O)OCCCCCCCCCCCCCCCCCCCC,O20,C=CC(=O)OCCCCCCCCCCCCCCCCCCCC,O5,C=CC(=O)OCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000289,CCCCCCCCCCCCCCCCCCOC(=O)CCN1CCC(O)(c2cccnc2N(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC)CC1,M2214,Nc1ncccc1C1(O)CCNCC1,O11,C=CC(=O)OCCCCCCCCCCC,O11,C=CC(=O)OCCCCCCCCCCC,O18,C=CC(=O)OCCCCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000290,CCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCC)c1c(N(CC)CCC(=O)OCCCCCCCCCCC)ccnc1Cl,M1278,CCNc1ccnc(Cl)c1N,O11,C=CC(=O)OCCCCCCCCCCC,O14,C=CC(=O)OCCCCCCCCCCCCCC,O14,C=CC(=O)OCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000291,CCCCCCCCCCOC(=O)CCN1C(C)CCC(N(CCC(=O)OCCCCCC)CCC(=O)OCCCCCC)C1C,M812,CC1CCC(N)C(C)N1,O6,C=CC(=O)OCCCCCC,O6,C=CC(=O)OCCCCCC,O10,C=CC(=O)OCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000292,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)c1ccc(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)cc1N(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC,M121,Nc1ccc(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)cc1N,O10,C=CC(=O)OCCCCCCCCCC,O10,C=CC(=O)OCCCCCCCCCC,O10,C=CC(=O)OCCCCCCCCCC,O10,C=CC(=O)OCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000293,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)c1cnc(N(CCC(=O)OCCCCCCC)CCC(=O)OCCCCCCC)nc1N(C)C,M1981,CN(C)c1nc(N)ncc1N,O7,C=CC(=O)OCCCCCCC,O7,C=CC(=O)OCCCCCCC,O10,C=CC(=O)OCCCCCCCCCC,O10,C=CC(=O)OCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000294,CCCCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCCCCC)CCc1ccnc(N(CCC(=O)OCCCCCCCCC)CCC(=O)OCCCCCCCCC)c1,M613,NCCc1ccnc(N)c1,O21,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCC,O21,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCC,O9,C=CC(=O)OCCCCCCCCC,O9,C=CC(=O)OCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000295,CCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCCC)c1cc(Br)c(OC)cc1N(CCC(=O)OCCCCCCC)CCC(=O)OCCCCCCC,M775,COc1cc(N)c(N)cc1Br,O7,C=CC(=O)OCCCCCCC,O7,C=CC(=O)OCCCCCCC,O19,C=CC(=O)OCCCCCCCCCCCCCCCCCCC,O19,C=CC(=O)OCCCCCCCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000296,CCCCCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCCCCCC)Cc1cccc(N(CCC(=O)OCCCCCCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCCCCCCC)c1C,M1666,Cc1c(N)cccc1CN,O21,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCC,O21,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCC,O22,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCCC,O22,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000297,CCCCCCCCOC(=O)CCN(C)C(C)c1cccnc1N(CCC(=O)OCCCCCC)CCC(=O)OCCCCCC,M1289,CNC(C)c1cccnc1N,O8,C=CC(=O)OCCCCCCCC,O6,C=CC(=O)OCCCCCC,O6,C=CC(=O)OCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000298,CCCCCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCCCCCC)C1CN(CCC(=O)OCCCCCCCCCCCCCCCCCCC)CC1(C)C,M1747,CC1(C)CNCC1N,O19,C=CC(=O)OCCCCCCCCCCCCCCCCCCC,O22,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCCC,O22,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000299,CCCCCCCCCCCCCCCCCCOC(=O)CCN(CC)Cc1ccccc1N(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC,M2217,CCNCc1ccccc1N,O18,C=CC(=O)OCCCCCCCCCCCCCCCCCC,O11,C=CC(=O)OCCCCCCCCCCC,O11,C=CC(=O)OCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000300,CCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCC)c1ccc(N(CCC(=O)OCCCCCCCCC)C2CC2)cc1C,M948,Cc1cc(NC2CC2)ccc1N,O9,C=CC(=O)OCCCCCCCCC,O17,C=CC(=O)OCCCCCCCCCCCCCCCCC,O17,C=CC(=O)OCCCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
