record_id,study_id,publication_link,lnp_id,il_id,il_smiles,il_class,il_head_smiles,il_head_class,il_linker_smiles,il_linker_class,il_tail_count,il_tail1_id,il_tail1_smiles,il_tail1_class,il_tail2_id,il_tail2_smiles,il_tail2_class,il_tail3_id,il_tail3_smiles,il_tail3_class,il_tail4_id,il_tail4_smiles,il_tail4_class,il_tail5_id,il_tail5_smiles,il_tail5_class,il_tail6_id,il_tail6_smiles,il_tail6_class,il_architecture_type,helper_lipid_name,helper_lipid_smiles,helper_lipid_molratio,cholesterol_name,cholesterol_smiles,cholesterol_molratio,peg_lipid_name,peg_lipid_smiles,peg_lipid_molratio,peg_mw,il_molratio,il_to_nucleicacid_massratio,il_to_nucleicacid_chargeratio,total_lipid_to_cargo_ratio,total_flow_rate_ml_min,cargo_type,route_of_administration,model,model_type,model_target,particle_size_nm,pdi,zeta_potential_mv,zeta_potential_method,encapsulation_efficiency_percent,measured_pka,delivery_value,delivery_value_method,heavy_atoms,rings,aromatic_rings,rotatable_bonds,van_der_waals_molecular_volume,topological_polar_surface_area,hydrogen_bond_donors,hydrogen_bond_acceptors,logp,molar_refractivity,fraction_sp3_carbons,sp3_carbons,nitrogen_count,molecular_weight,has_ester,has_carbonate,has_disulfide,il_subclass,cellular_metabolic/uptake_%,GFP/MFI_transfection,protein_abundance_value,protein_abundance_value_method,mRNA_binding_efficiency_percent,editing_GFP-negative_cells_%,editing_Relative_FVII_EC50_mg_kg–1,uptake_Cy5-mLuc/LNPs_%,viability_IGROV-1_%,viability_MTT_0.5µg/mL,viability_MTT_5µg/mL,toxicity_CERA_μmol/L,toxicity_hemolysis_%,toxicity_UREA_μmol/L,toxicity_ALT_U/L,toxicity_AST_U/L,toxicity_BUN_mg/dL,delivery_relative_to_spikevax_value,il_head_architecture
LNPhub_R0000067,LNPhub_YX_2025,https://doi.org/10.1038/s41587-025-02928-x,LNPhub_YX_2025_LNP_000034,YX_TS34,CCCCCCCCC(CCCCCC)SSSCCOC(=O)CCN(CCCN(CCO)CCO)CCC(=O)OCCSSSC(CCCCCC)CCCCCCCC,multitailed lipidoid,C(CN(CCO)CCO)CN,primary_tertiary,CCC(=O)OCCSSS,ester/thioether,2,10B6,C=CC(=O)OCCSSSC(CCCCCC)CCCCCCCC,alkyl/alkenyl thiol,10B6,C=CC(=O)OCCSSSC(CCCCCC)CCCCCCCC,alkyl/alkenyl thiol,,,,,,,,,,,,,head–linker–two-tail,DOPE,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC,30.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,40.0,DMG-PEG2000,,0.75,2000.0,20.0,10.0,,,,mRNA,in_vitro,in_vitro,MLG pulmonary cells,MLG pulmonary cells,,,,,,,-0.4763109482393107,normalized_luminescence,61.0,0.0,0.0,50.0,974.543615,99.54,2.0,14.0,14.0701,279.1806,0.957447,45.0,2.0,975.679,True,False,True,biodegradable amino,,,,,,,,,,,,,,,,,,,branched
LNPhub_R0000068,LNPhub_YX_2025,https://doi.org/10.1038/s41587-025-02928-x,LNPhub_YX_2025_LNP_000034,YX_TS34,CCCCCCCCC(CCCCCC)SSSCCOC(=O)CCN(CCCN(CCO)CCO)CCC(=O)OCCSSSC(CCCCCC)CCCCCCCC,multitailed lipidoid,C(CN(CCO)CCO)CN,primary_tertiary,CCC(=O)OCCSSS,ester/thioether,2,10B6,C=CC(=O)OCCSSSC(CCCCCC)CCCCCCCC,alkyl/alkenyl thiol,10B6,C=CC(=O)OCCSSSC(CCCCCC)CCCCCCCC,alkyl/alkenyl thiol,,,,,,,,,,,,,head–linker–two-tail,DOPE,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC,30.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,40.0,DMG-PEG2000,,0.75,2000.0,20.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,A549 pulmonary cells,,,,,,,-0.6130067635014163,normalized_luminescence,61.0,0.0,0.0,50.0,974.543615,99.54,2.0,14.0,14.0701,279.1806,0.957447,45.0,2.0,975.679,True,False,True,biodegradable amino,,,,,,,,,,,,,,,,,,,branched
LNPhub_R0000069,LNPhub_YX_2025,https://doi.org/10.1038/s41587-025-02928-x,LNPhub_YX_2025_LNP_000035,YX_TS35,CCCCCCCCCCSSSCC(C)OC(=O)CCN(CCCN(CCO)CCO)CCC(=O)OC(C)CSSSCCCCCCCCCC,multitailed lipidoid,C(CN(CCO)CCO)CN,primary_tertiary,CCC(=O)OCCSSS,ester/thioether,2,10M,C=CC(=O)OC(C)CSSSCCCCCCCCCC,alkyl/alkenyl thiol,10M,C=CC(=O)OC(C)CSSSCCCCCCCCCC,alkyl/alkenyl thiol,,,,,,,,,,,,,head–linker–two-tail,DOPE,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC,30.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,40.0,DMG-PEG2000,,0.75,2000.0,20.0,10.0,,,,mRNA,in_vitro,in_vitro,MLG pulmonary cells,MLG pulmonary cells,,,,,,,-0.5980540511928134,normalized_luminescence,53.0,0.0,0.0,42.0,862.418414,99.54,2.0,14.0,10.9493,242.2446,0.948718,37.0,2.0,863.463,True,False,True,biodegradable amino,,,,,,,,,,,,,,,,,,,branched
LNPhub_R0000070,LNPhub_YX_2025,https://doi.org/10.1038/s41587-025-02928-x,LNPhub_YX_2025_LNP_000035,YX_TS35,CCCCCCCCCCSSSCC(C)OC(=O)CCN(CCCN(CCO)CCO)CCC(=O)OC(C)CSSSCCCCCCCCCC,multitailed lipidoid,C(CN(CCO)CCO)CN,primary_tertiary,CCC(=O)OCCSSS,ester/thioether,2,10M,C=CC(=O)OC(C)CSSSCCCCCCCCCC,alkyl/alkenyl thiol,10M,C=CC(=O)OC(C)CSSSCCCCCCCCCC,alkyl/alkenyl thiol,,,,,,,,,,,,,head–linker–two-tail,DOPE,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC,30.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,40.0,DMG-PEG2000,,0.75,2000.0,20.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,A549 pulmonary cells,,,,,,,-0.6118771310454616,normalized_luminescence,53.0,0.0,0.0,42.0,862.418414,99.54,2.0,14.0,10.9493,242.2446,0.948718,37.0,2.0,863.463,True,False,True,biodegradable amino,,,,,,,,,,,,,,,,,,,branched
LNPhub_R0000071,LNPhub_YX_2025,https://doi.org/10.1038/s41587-025-02928-x,LNPhub_YX_2025_LNP_000036,YX_TS36,CCCCCCCCCCCCSSSCC(C)OC(=O)CCN(CCCN(CCO)CCO)CCC(=O)OC(C)CSSSCCCCCCCCCCCC,multitailed lipidoid,C(CN(CCO)CCO)CN,primary_tertiary,CCC(=O)OCCSSS,ester/thioether,2,12M,C=CC(=O)OC(C)CSSSCCCCCCCCCCCC,alkyl/alkenyl thiol,12M,C=CC(=O)OC(C)CSSSCCCCCCCCCCCC,alkyl/alkenyl thiol,,,,,,,,,,,,,head–linker–two-tail,DOPE,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC,30.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,40.0,DMG-PEG2000,,0.75,2000.0,20.0,10.0,,,,mRNA,in_vitro,in_vitro,MLG pulmonary cells,MLG pulmonary cells,,,,,,,0.0081367658999161,normalized_luminescence,57.0,0.0,0.0,46.0,918.481014,99.54,2.0,14.0,12.5097,260.7126,0.953488,41.0,2.0,919.571,True,False,True,biodegradable amino,,,,,,,,,,,,,,,,,,,branched
LNPhub_R0000072,LNPhub_YX_2025,https://doi.org/10.1038/s41587-025-02928-x,LNPhub_YX_2025_LNP_000036,YX_TS36,CCCCCCCCCCCCSSSCC(C)OC(=O)CCN(CCCN(CCO)CCO)CCC(=O)OC(C)CSSSCCCCCCCCCCCC,multitailed lipidoid,C(CN(CCO)CCO)CN,primary_tertiary,CCC(=O)OCCSSS,ester/thioether,2,12M,C=CC(=O)OC(C)CSSSCCCCCCCCCCCC,alkyl/alkenyl thiol,12M,C=CC(=O)OC(C)CSSSCCCCCCCCCCCC,alkyl/alkenyl thiol,,,,,,,,,,,,,head–linker–two-tail,DOPE,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC,30.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,40.0,DMG-PEG2000,,0.75,2000.0,20.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,A549 pulmonary cells,,,,,,,-0.6133709619435,normalized_luminescence,57.0,0.0,0.0,46.0,918.481014,99.54,2.0,14.0,12.5097,260.7126,0.953488,41.0,2.0,919.571,True,False,True,biodegradable amino,,,,,,,,,,,,,,,,,,,branched
LNPhub_R0000073,LNPhub_YX_2025,https://doi.org/10.1038/s41587-025-02928-x,LNPhub_YX_2025_LNP_000037,YX_TS37,CCCCCCCCCCCCCCSSSCC(C)OC(=O)CCN(CCCN(CCO)CCO)CCC(=O)OC(C)CSSSCCCCCCCCCCCCCC,multitailed lipidoid,C(CN(CCO)CCO)CN,primary_tertiary,CCC(=O)OCCSSS,ester/thioether,2,14M,C=CC(=O)OC(C)CSSSCCCCCCCCCCCCCC,alkyl/alkenyl thiol,14M,C=CC(=O)OC(C)CSSSCCCCCCCCCCCCCC,alkyl/alkenyl thiol,,,,,,,,,,,,,head–linker–two-tail,DOPE,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC,30.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,40.0,DMG-PEG2000,,0.75,2000.0,20.0,10.0,,,,mRNA,in_vitro,in_vitro,MLG pulmonary cells,MLG pulmonary cells,,,,,,,-0.5985129000774726,normalized_luminescence,61.0,0.0,0.0,50.0,974.543615,99.54,2.0,14.0,14.0701,279.1806,0.957447,45.0,2.0,975.679,True,False,True,biodegradable amino,,,,,,,,,,,,,,,,,,,branched
LNPhub_R0000074,LNPhub_YX_2025,https://doi.org/10.1038/s41587-025-02928-x,LNPhub_YX_2025_LNP_000037,YX_TS37,CCCCCCCCCCCCCCSSSCC(C)OC(=O)CCN(CCCN(CCO)CCO)CCC(=O)OC(C)CSSSCCCCCCCCCCCCCC,multitailed lipidoid,C(CN(CCO)CCO)CN,primary_tertiary,CCC(=O)OCCSSS,ester/thioether,2,14M,C=CC(=O)OC(C)CSSSCCCCCCCCCCCCCC,alkyl/alkenyl thiol,14M,C=CC(=O)OC(C)CSSSCCCCCCCCCCCCCC,alkyl/alkenyl thiol,,,,,,,,,,,,,head–linker–two-tail,DOPE,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC,30.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,40.0,DMG-PEG2000,,0.75,2000.0,20.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,A549 pulmonary cells,,,,,,,-0.6108812437801024,normalized_luminescence,61.0,0.0,0.0,50.0,974.543615,99.54,2.0,14.0,14.0701,279.1806,0.957447,45.0,2.0,975.679,True,False,True,biodegradable amino,,,,,,,,,,,,,,,,,,,branched
LNPhub_R0000075,LNPhub_YX_2025,https://doi.org/10.1038/s41587-025-02928-x,LNPhub_YX_2025_LNP_000038,YX_TS38,CCCCCCCCCCSSSCC(CC)OC(=O)CCN(CCCN(CCO)CCO)CCC(=O)OC(CC)CSSSCCCCCCCCCC,multitailed lipidoid,C(CN(CCO)CCO)CN,primary_tertiary,CCC(=O)OCCSSS,ester/thioether,2,10E,C=CC(=O)OC(CC)CSSSCCCCCCCCCC,alkyl/alkenyl thiol,10E,C=CC(=O)OC(CC)CSSSCCCCCCCCCC,alkyl/alkenyl thiol,,,,,,,,,,,,,head–linker–two-tail,DOPE,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC,30.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,40.0,DMG-PEG2000,,0.75,2000.0,20.0,10.0,,,,mRNA,in_vitro,in_vitro,MLG pulmonary cells,MLG pulmonary cells,,,,,,,2.0676727830286428,normalized_luminescence,55.0,0.0,0.0,44.0,890.449714,99.54,2.0,14.0,11.7295,251.4786,0.95122,39.0,2.0,891.517,True,False,True,biodegradable amino,,,,,,,,,,,,,,,,,,,branched
LNPhub_R0000076,LNPhub_YX_2025,https://doi.org/10.1038/s41587-025-02928-x,LNPhub_YX_2025_LNP_000038,YX_TS38,CCCCCCCCCCSSSCC(CC)OC(=O)CCN(CCCN(CCO)CCO)CCC(=O)OC(CC)CSSSCCCCCCCCCC,multitailed lipidoid,C(CN(CCO)CCO)CN,primary_tertiary,CCC(=O)OCCSSS,ester/thioether,2,10E,C=CC(=O)OC(CC)CSSSCCCCCCCCCC,alkyl/alkenyl thiol,10E,C=CC(=O)OC(CC)CSSSCCCCCCCCCC,alkyl/alkenyl thiol,,,,,,,,,,,,,head–linker–two-tail,DOPE,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC,30.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,40.0,DMG-PEG2000,,0.75,2000.0,20.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,A549 pulmonary cells,,,,,,,-0.558562182837369,normalized_luminescence,55.0,0.0,0.0,44.0,890.449714,99.54,2.0,14.0,11.7295,251.4786,0.95122,39.0,2.0,891.517,True,False,True,biodegradable amino,,,,,,,,,,,,,,,,,,,branched
LNPhub_R0000077,LNPhub_YX_2025,https://doi.org/10.1038/s41587-025-02928-x,LNPhub_YX_2025_LNP_000039,YX_TS39,CCCCCCCCCCCCSSSCC(CC)OC(=O)CCN(CCCN(CCO)CCO)CCC(=O)OC(CC)CSSSCCCCCCCCCCCC,multitailed lipidoid,C(CN(CCO)CCO)CN,primary_tertiary,CCC(=O)OCCSSS,ester/thioether,2,12E,C=CC(=O)OC(CC)CSSSCCCCCCCCCCCC,alkyl/alkenyl thiol,12E,C=CC(=O)OC(CC)CSSSCCCCCCCCCCCC,alkyl/alkenyl thiol,,,,,,,,,,,,,head–linker–two-tail,DOPE,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC,30.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,40.0,DMG-PEG2000,,0.75,2000.0,20.0,10.0,,,,mRNA,in_vitro,in_vitro,MLG pulmonary cells,MLG pulmonary cells,,,,,,,3.3283590648206465,normalized_luminescence,59.0,0.0,0.0,48.0,946.512315,99.54,2.0,14.0,13.2899,269.9466,0.955556,43.0,2.0,947.625,True,False,True,biodegradable amino,,,,,,,,,,,,,,,,,,,branched
LNPhub_R0000078,LNPhub_YX_2025,https://doi.org/10.1038/s41587-025-02928-x,LNPhub_YX_2025_LNP_000039,YX_TS39,CCCCCCCCCCCCSSSCC(CC)OC(=O)CCN(CCCN(CCO)CCO)CCC(=O)OC(CC)CSSSCCCCCCCCCCCC,multitailed lipidoid,C(CN(CCO)CCO)CN,primary_tertiary,CCC(=O)OCCSSS,ester/thioether,2,12E,C=CC(=O)OC(CC)CSSSCCCCCCCCCCCC,alkyl/alkenyl thiol,12E,C=CC(=O)OC(CC)CSSSCCCCCCCCCCCC,alkyl/alkenyl thiol,,,,,,,,,,,,,head–linker–two-tail,DOPE,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC,30.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,40.0,DMG-PEG2000,,0.75,2000.0,20.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,A549 pulmonary cells,,,,,,,-0.4449631331819879,normalized_luminescence,59.0,0.0,0.0,48.0,946.512315,99.54,2.0,14.0,13.2899,269.9466,0.955556,43.0,2.0,947.625,True,False,True,biodegradable amino,,,,,,,,,,,,,,,,,,,branched
LNPhub_R0000079,LNPhub_YX_2025,https://doi.org/10.1038/s41587-025-02928-x,LNPhub_YX_2025_LNP_000040,YX_TS40,CCCCCCCCCCCCCCSSSCC(CC)OC(=O)CCN(CCCN(CCO)CCO)CCC(=O)OC(CC)CSSSCCCCCCCCCCCCCC,multitailed lipidoid,C(CN(CCO)CCO)CN,primary_tertiary,CCC(=O)OCCSSS,ester/thioether,2,14E,C=CC(=O)OC(CC)CSSSCCCCCCCCCCCCCC,alkyl/alkenyl thiol,14E,C=CC(=O)OC(CC)CSSSCCCCCCCCCCCCCC,alkyl/alkenyl thiol,,,,,,,,,,,,,head–linker–two-tail,DOPE,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC,30.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,40.0,DMG-PEG2000,,0.75,2000.0,20.0,10.0,,,,mRNA,in_vitro,in_vitro,MLG pulmonary cells,MLG pulmonary cells,,,,,,,-0.3385040190861021,normalized_luminescence,63.0,0.0,0.0,52.0,1002.574915,99.54,2.0,14.0,14.8503,288.4146,0.959184,47.0,2.0,1003.733,True,False,True,biodegradable amino,,,,,,,,,,,,,,,,,,,branched
LNPhub_R0000080,LNPhub_YX_2025,https://doi.org/10.1038/s41587-025-02928-x,LNPhub_YX_2025_LNP_000040,YX_TS40,CCCCCCCCCCCCCCSSSCC(CC)OC(=O)CCN(CCCN(CCO)CCO)CCC(=O)OC(CC)CSSSCCCCCCCCCCCCCC,multitailed lipidoid,C(CN(CCO)CCO)CN,primary_tertiary,CCC(=O)OCCSSS,ester/thioether,2,14E,C=CC(=O)OC(CC)CSSSCCCCCCCCCCCCCC,alkyl/alkenyl thiol,14E,C=CC(=O)OC(CC)CSSSCCCCCCCCCCCCCC,alkyl/alkenyl thiol,,,,,,,,,,,,,head–linker–two-tail,DOPE,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC,30.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,40.0,DMG-PEG2000,,0.75,2000.0,20.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,A549 pulmonary cells,,,,,,,-0.5503255367149888,normalized_luminescence,63.0,0.0,0.0,52.0,1002.574915,99.54,2.0,14.0,14.8503,288.4146,0.959184,47.0,2.0,1003.733,True,False,True,biodegradable amino,,,,,,,,,,,,,,,,,,,branched
LNPhub_R0000081,LNPhub_YX_2025,https://doi.org/10.1038/s41587-025-02928-x,LNPhub_YX_2025_LNP_000041,YX_TS41,CCCCCCCCCCSSSCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCSSSCCCCCCCCCC)CCC(=O)OCCSSSCCCCCCCCCC)CCC(=O)OCCSSSCCCCCCCCCC,multitailed lipidoid,CN(CCCN)CCCN,primary_tertiary,CCC(=O)OCCSSS,ester/thioether,4,10H,C=CC(=O)OCCSSSCCCCCCCCCC,alkyl/alkenyl thiol,10H,C=CC(=O)OCCSSSCCCCCCCCCC,alkyl/alkenyl thiol,10H,C=CC(=O)OCCSSSCCCCCCCCCC,alkyl/alkenyl thiol,10H,C=CC(=O)OCCSSSCCCCCCCCCC,alkyl/alkenyl thiol,,,,,,,head–linker–multi-tail,DOPE,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC,30.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,40.0,DMG-PEG2000,,0.75,2000.0,20.0,10.0,,,,mRNA,in_vitro,in_vitro,MLG pulmonary cells,MLG pulmonary cells,,,,,,,,normalized_luminescence,90.0,0.0,0.0,76.0,1489.65847,114.92,0.0,23.0,22.7168,422.383,0.940299,63.0,3.0,1491.602,True,False,True,biodegradable amino,,,,,,,,,,,,,,,,,,,branched
LNPhub_R0000082,LNPhub_YX_2025,https://doi.org/10.1038/s41587-025-02928-x,LNPhub_YX_2025_LNP_000041,YX_TS41,CCCCCCCCCCSSSCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCSSSCCCCCCCCCC)CCC(=O)OCCSSSCCCCCCCCCC)CCC(=O)OCCSSSCCCCCCCCCC,multitailed lipidoid,CN(CCCN)CCCN,primary_tertiary,CCC(=O)OCCSSS,ester/thioether,4,10H,C=CC(=O)OCCSSSCCCCCCCCCC,alkyl/alkenyl thiol,10H,C=CC(=O)OCCSSSCCCCCCCCCC,alkyl/alkenyl thiol,10H,C=CC(=O)OCCSSSCCCCCCCCCC,alkyl/alkenyl thiol,10H,C=CC(=O)OCCSSSCCCCCCCCCC,alkyl/alkenyl thiol,,,,,,,head–linker–multi-tail,DOPE,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC,30.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,40.0,DMG-PEG2000,,0.75,2000.0,20.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,A549 pulmonary cells,,,,,,,,normalized_luminescence,90.0,0.0,0.0,76.0,1489.65847,114.92,0.0,23.0,22.7168,422.383,0.940299,63.0,3.0,1491.602,True,False,True,biodegradable amino,,,,,,,,,,,,,,,,,,,branched
LNPhub_R0000083,LNPhub_YX_2025,https://doi.org/10.1038/s41587-025-02928-x,LNPhub_YX_2025_LNP_000042,YX_TS42,CCCCCCCCCCCCSSSCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCSSSCCCCCCCCCCCC)CCC(=O)OCCSSSCCCCCCCCCCCC)CCC(=O)OCCSSSCCCCCCCCCCCC,multitailed lipidoid,CN(CCCN)CCCN,primary_tertiary,CCC(=O)OCCSSS,ester/thioether,4,12H,C=CC(=O)OCCSSSCCCCCCCCCCCC,alkyl/alkenyl thiol,12H,C=CC(=O)OCCSSSCCCCCCCCCCCC,alkyl/alkenyl thiol,12H,C=CC(=O)OCCSSSCCCCCCCCCCCC,alkyl/alkenyl thiol,12H,C=CC(=O)OCCSSSCCCCCCCCCCCC,alkyl/alkenyl thiol,,,,,,,head–linker–multi-tail,DOPE,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC,30.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,40.0,DMG-PEG2000,,0.75,2000.0,20.0,10.0,,,,mRNA,in_vitro,in_vitro,MLG pulmonary cells,MLG pulmonary cells,,,,,,,0.3054399788843272,normalized_luminescence,98.0,0.0,0.0,84.0,1601.783671,114.92,0.0,23.0,25.8376,459.319,0.946667,71.0,3.0,1603.818,True,False,True,biodegradable amino,,,,,,,,,,,,,,,,,,,branched
LNPhub_R0000084,LNPhub_YX_2025,https://doi.org/10.1038/s41587-025-02928-x,LNPhub_YX_2025_LNP_000042,YX_TS42,CCCCCCCCCCCCSSSCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCSSSCCCCCCCCCCCC)CCC(=O)OCCSSSCCCCCCCCCCCC)CCC(=O)OCCSSSCCCCCCCCCCCC,multitailed lipidoid,CN(CCCN)CCCN,primary_tertiary,CCC(=O)OCCSSS,ester/thioether,4,12H,C=CC(=O)OCCSSSCCCCCCCCCCCC,alkyl/alkenyl thiol,12H,C=CC(=O)OCCSSSCCCCCCCCCCCC,alkyl/alkenyl thiol,12H,C=CC(=O)OCCSSSCCCCCCCCCCCC,alkyl/alkenyl thiol,12H,C=CC(=O)OCCSSSCCCCCCCCCCCC,alkyl/alkenyl thiol,,,,,,,head–linker–multi-tail,DOPE,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC,30.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,40.0,DMG-PEG2000,,0.75,2000.0,20.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,A549 pulmonary cells,,,,,,,0.237559150611201,normalized_luminescence,98.0,0.0,0.0,84.0,1601.783671,114.92,0.0,23.0,25.8376,459.319,0.946667,71.0,3.0,1603.818,True,False,True,biodegradable amino,,,,,,,,,,,,,,,,,,,branched
